# Created by: riboviz
# Date: 2026-03-12 12:44:13.526794
# File: /panfs/accrepfs.vampire/home/copea1/riboviz/rscripts/generate_stats_figs.R
# Version: commit 03b0bd34ede443b51056ae76c0163ac8fc3b4ac5 date 2025-10-21 14:29:00 GMT
gene	Ct_fr0	Ct_fr1	Ct_fr2	pval_fr0vs1	pval_fr0vs2	pval_fr0vsboth
YJR010W	124	44	89	1.99956787260634e-09	0.0144185953006994	5.77274625432205e-09
YJR010C-A	130	60	102	2.66102077079672e-05	0.121866500201208	0.000115838279897666
YJR011C	27	13	26	0.0159541437959489	0.444632318931042	0.0530912549166142
YJR012C	36	15	23	0.00431199246756438	0.0565732349240629	0.00145305551729858
YJR013W	128	39	100	1.76328672324204e-11	0.0533344065863047	2.87661122788893e-09
YJR014W	500	208	314	2.61217143055842e-16	9.70202217862893e-07	4.62509058912835e-20
YJR015W	547	202	323	8.6113750389414e-26	1.46585388306162e-09	2.74684923065379e-31
YJR016C	6847	2592	4059	1.96558445916318e-69	8.11490844100485e-29	1.48152052124718e-91
YJR017C	243	108	120	9.12328332990953e-09	5.26219316269789e-06	6.463677766131e-13
YJR019C	59	24	48	0.000147846936016605	0.18112214749904	0.000679328206260913
YJR022W	33	13	25	0.00377129603714039	0.157070421746868	0.00464676687268207
YJR024C	218	96	124	1.91054893949451e-08	1.2848385781304e-06	2.72631599542083e-13
YJR025C	234	105	188	1.13988312378652e-08	0.0226462318637543	3.98482633584157e-08
YJR030C	112	51	80	5.23874821126089e-06	0.0130139783904089	1.36503542706069e-06
YJR031C	393	162	232	1.70460699482048e-19	6.83906013043299e-09	2.17312684289253e-25
YJR032W	275	82	158	5.6178977023598e-18	3.09302494882734e-06	1.13010182964818e-20
YJR033C	234	98	175	7.93124276892567e-13	0.00462641332732454	4.03700579800802e-12
YJR034W	61	21	32	0.000108586961310261	0.0176673367842507	2.03828292901651e-05
YJR035W	65	32	40	0.000763294912807611	0.0126853275053026	6.61548802643505e-05
YJR040W	252	102	153	4.1623576205713e-13	3.02667690945219e-05	1.44169280488941e-15
YJR041C	406	148	268	4.13129671823521e-24	1.52482946001472e-06	1.0680356503234e-25
YJR042W	416	181	262	1.56978289542437e-18	5.34786802983231e-08	1.80579362176055e-23
YJR043C	103	62	81	0.000561813995770561	0.0403755772913736	0.000201344287823239
YJR044C	224	98	132	3.87797568655401e-08	0.000219940972560252	1.64445221400132e-10
YJR045C	11007	4125	6369	3.45493940823849e-84	2.83718691632086e-38	1.1304054767929e-115
YJR046W	171	89	106	5.13173500807962e-06	0.000256999552605577	1.23433979490736e-08
YJR047C	571	216	425	0.000246865285843552	0.00625438055781071	1.17040987115194e-05
YJR048W	207	104	135	6.97772262221174e-05	0.00855086977904181	5.94911334038738e-06
YJR049C	183	58	90	3.24977026012483e-13	1.16423577246102e-06	1.83204419016038e-17
YJR050W	50	13	40	5.64753716646539e-06	0.193719852520535	0.000101251558706476
YJR051W	260	104	151	5.07006665356173e-14	6.7164578763069e-07	2.01697914112778e-18
YJR052W	80	41	56	0.000297257807115046	0.0220023644334815	5.8477192848022e-05
YJR053W	61	28	34	0.000668928385202539	0.00512461000605804	2.21746267066755e-05
YJR054W	46	15	32	9.44421983129538e-05	0.0526349749678789	7.67530904059447e-05
YJR055W	52	38	35	0.0572057604471357	0.0435120402615303	0.00999948368491002
YJR056C	64	21	49	2.08082909116874e-05	0.130900247475584	0.000111500891797348
YJR057W	101	49	61	9.54348533450121e-05	0.0053504205037303	4.43897901801348e-06
YJR058C	78	36	40	0.000186847736733615	0.0022929836005044	3.08668266708681e-06
YJR059W	343	127	210	2.69761723834668e-19	4.7170492713536e-07	8.11683661160307e-23
YJR060W	330	141	196	1.38412740417253e-13	1.81832388145517e-06	1.58297066504903e-17
YJR062C	97	38	66	5.417064156881e-07	0.00610650255358822	8.9603838482767e-08
YJR063W	207	83	148	1.64459174152114e-09	0.00685593368001075	1.54822442729252e-09
YJR064W	1892	833	1191	1.1637192535944e-40	9.90178610545503e-15	5.86487685066187e-50
YJR065C	1234	421	725	4.71244019402033e-38	1.54966702801539e-15	5.97372557305215e-49
YJR066W	282	111	185	2.99627011587656e-16	8.72589016164326e-06	9.99916953115956e-19
YJR067C	51	33	32	0.0403861890761314	0.0382987977140921	0.00644317674816021
YJR068W	261	104	150	1.0346583262152e-13	8.59693579283471e-06	9.1537040564622e-17
YJR069C	385	176	204	6.65285765014314e-11	3.6035861496459e-07	4.26314445564389e-16
YJR070C	1347	603	815	2.01380666941365e-24	1.20554771125603e-11	6.98131734702989e-33
YJR072C	521	194	290	2.68549789951098e-19	1.23412206898949e-09	3.75609195840185e-26
YJR073C	241	71	116	8.37159341098252e-14	1.79558394386786e-07	6.14998441024085e-19
YJR074W	162	61	69	2.7723285235175e-08	6.26093839966227e-07	1.80914356459968e-13
YJR075W	628	266	341	3.57804849394402e-20	3.32956958960717e-12	6.08070286080428e-30
YJR076C	589	202	345	1.35276063850664e-26	2.39606917060472e-10	5.640709586156e-33
YJR077C	1041	419	614	3.20360430664724e-24	6.87031211225576e-12	5.12652725779149e-33
YJR078W	38	12	23	6.49539617672832e-05	0.0237456166095151	2.00200544437065e-05
YJR080C	187	79	131	1.37938707632754e-09	0.00229583171989064	2.67987156533228e-10
YJR082C	49	22	26	0.00243877641977237	0.00650218158859272	8.95812462397097e-05
YJR083C	84	33	53	7.90698008769257e-06	0.00548579944842857	6.1357584981799e-07
YJR084W	84	31	51	3.33524863105589e-07	0.0023979434716794	1.8025794535856e-08
YJR085C	429	176	220	4.51532328588745e-10	6.65792972343812e-06	6.27502179681125e-14
YJR086W	155	75	98	4.05438365756783e-05	0.0104346131498094	4.92406707024596e-06
YJR088C	447	192	282	3.64501677268165e-14	2.27064468038084e-06	7.13051634711272e-18
YJR089W	92	39	55	4.27797893205085e-06	0.00154910085817979	8.08680210685324e-08
YJR090C	207	75	129	8.57701876589638e-14	3.6532019655872e-05	5.49266441250499e-16
YJR091C	319	118	182	7.8198585311305e-20	1.25732465257137e-09	1.38106121789804e-26
YJR092W	611	257	347	4.96224888141541e-28	2.53505363316626e-15	2.24685195138756e-40
YJR093C	102	46	47	2.41561221287789e-06	1.84963332741125e-05	3.87285010801016e-10
YJR094C	52	14	38	1.0553382123828e-06	0.0793560974274308	6.80435264531026e-06
YJR094W-A	2790	1039	1846	2.66682757769327e-14	0.000106015714247949	1.01750495951681e-15
YJR096W	61	25	36	0.000501890273957713	0.0135392068254418	5.03328720107553e-05
YJR097W	67	36	28	0.00235337571311818	0.000238460419923086	3.93292501040703e-06
YJR098C	42	25	19	0.0232457782098125	0.00288567701478984	0.00039006950284259
YJR099W	104	39	60	1.18407965515949e-07	0.000771873870455677	1.89452705151774e-09
YJR100C	97	31	56	6.71933333992836e-08	0.00107038731025602	1.826293742078e-09
YJR101W	190	63	107	2.64029676702857e-13	1.1913374683203e-05	2.93984751860137e-16
YJR102C	50	21	35	0.00068238386072652	0.0621634282770414	0.000402772351527331
YJR103W	333	159	234	1.23465249689663e-11	0.000247949393323182	3.4126405872101e-13
YJR104C	4002	1587	2084	4.47806854010158e-20	7.65053212784007e-10	4.71473837451785e-27
YJR105W	2733	1063	1551	1.5928453258902e-39	3.32246541997243e-22	2.1886596753037e-58
YJR106W	37	13	41	0.00044608127791517	0.686421508790324	0.0224337698251373
YJR109C	6478	2598	4126	1.80808116693958e-108	6.80853807525029e-34	2.66132536745397e-129
YJR110W	56	21	47	2.12825584268125e-05	0.202660792455846	0.000248212250692334
YJR111C	96	42	68	7.9376863078927e-06	0.0430375103609566	9.9624566288129e-06
YJR112W	59	32	46	0.00519847130408303	0.153917406311407	0.00565554000835708
YJR113C	177	58	85	3.17265237223821e-09	4.42524147891422e-06	2.10737316748328e-13
YJR116W	65	31	56	0.000244211143701513	0.175453202042114	0.000888080988796322
YJR117W	581	246	422	2.53253326331639e-19	0.000132558517177326	3.34699495394188e-19
YJR118C	244	95	166	2.2374627928252e-11	0.000515290698123237	1.48883847683795e-12
YJR119C	44	5	27	1.30540362465096e-08	0.0205202848843156	3.71895294189429e-08
YJR121W	2831	1126	1891	2.0953421126603e-50	3.04646030697126e-17	5.08142997261253e-61
YJR122W	47	17	33	7.20829915723308e-05	0.0622722613643078	8.04068749312538e-05
YJR123W	16327	5975	9749	6.37698813701956e-34	1.55800919314608e-14	2.59024281929998e-44
YJR124C	182	92	139	1.40584225918842e-07	0.00773197368034398	4.5561559774664e-08
YJR125C	541	219	334	1.33146743630195e-21	2.70826799993354e-09	1.30874435664369e-27
YJR126C	246	84	156	3.58047124464457e-17	9.56058384636156e-06	2.26577722518294e-19
YJR127C	146	71	84	1.93540482760878e-07	4.71238978600612e-05	1.07711844238554e-10
YJR129C	44	28	31	0.0264091416999931	0.0747796558019105	0.00846444474967652
YJR130C	109	46	77	3.65012653816698e-07	0.00918050883057994	1.17058973482157e-07
YJR131W	202	70	125	8.60172549321673e-13	5.34275510930708e-05	5.43557105101897e-15
YJR132W	379	156	237	5.38280719097177e-18	2.06362354819887e-07	2.79617259814876e-22
YJR133W	209	79	161	2.64611710789899e-10	0.0129369798496652	1.21000162600972e-09
YJR134C	138	47	91	1.46977166109109e-10	0.00152670986690867	2.8613204289652e-11
YJR135W-A	218	88	139	7.76450203169291e-08	0.000490235804914388	7.69236581907734e-10
YJR136C	59	24	36	0.000107551739409597	0.0105458005286663	1.08066485409459e-05
YJR137C	527	187	308	1.2146619323172e-30	6.49428860484203e-12	2.89360762641747e-38
YJR138W	191	80	117	7.55256136040957e-11	5.03488337784574e-05	1.68899161456457e-13
YJR139C	3625	1361	2120	3.23593266648174e-45	2.65346862367761e-18	2.52791890009897e-58
YJR140C	214	82	143	5.05044250364804e-14	0.000142784650744994	2.51830806799778e-15
YJR142W	183	66	128	2.62870611492665e-12	0.000557818558480151	3.41404514933644e-13
YJR143C	1360	502	871	8.94018739055223e-46	3.51346989303246e-13	1.03218921125219e-51
YJR144W	287	121	185	1.41678356237441e-11	0.000115098625510164	1.33283275799119e-13
YJR145C	18506	7299	10682	7.13303794561591e-33	4.3394263090336e-16	2.13673000370761e-45
YJR147W	72	25	38	2.97886507086509e-06	0.000504056289369143	1.63021978944794e-08
YJR148W	1659	654	1001	2.40207617771984e-35	5.37916301799496e-15	4.61597310230916e-46
YJR161C	117	52	79	1.81686336997496e-06	0.00489737441374838	1.68684895744584e-07
YKL219W	93	34	65	2.99240845248042e-07	0.0189962382974382	2.91340520525939e-07
YKL218C	73	35	55	0.000470657289586856	0.131872444589569	0.000876983969753406
YKL216W	1946	827	1187	1.65056695379467e-30	5.48811537672475e-13	1.47162720444863e-39
YKL215C	516	178	281	4.05769498553097e-29	7.02227987526876e-14	1.51996635956746e-39
YKL214C	210	76	115	1.11687918216233e-11	1.97694955814925e-05	1.11370088349426e-14
YKL213C	346	137	235	2.20810740336521e-17	1.85469444677411e-05	4.09764458172194e-19
YKL212W	1371	581	822	5.90668964580121e-39	1.28255753075612e-17	2.40532146284911e-52
YKL211C	707	285	436	8.6016698086892e-27	2.55144831324473e-11	2.09183358928687e-34
YKL210W	5584	2161	3305	2.36803874578864e-107	1.55124818976002e-41	8.60576149431167e-139
YKL209C	814	331	534	1.43313501392955e-33	4.23991508549088e-11	1.92153934755314e-39
YKL208W	43	21	26	0.00527653900890915	0.0252935639057497	0.000710000625581393
YKL207W	461	172	304	1.19928972880583e-17	1.44997381817472e-05	1.81619448746167e-19
YKL206C	183	83	115	6.99232910413848e-08	0.000583647980397178	8.77292276344574e-10
YKL205W	458	171	270	4.29283640549565e-25	1.09831411608873e-09	6.59183997666826e-31
YKL204W	351	141	221	4.71305678115488e-17	4.64728487606539e-06	1.01249021228187e-19
YKL203C	276	105	177	1.02517872610884e-17	3.9369434727028e-06	2.50640336551938e-20
YKL198C	78	34	42	2.09216646342828e-05	0.000762857000656396	1.38538013141718e-07
YKL197C	146	69	86	9.60058574510403e-08	9.63045647818517e-05	1.32226952898958e-10
YKL196C	676	301	470	9.17521860521296e-14	5.97002075123868e-05	1.14069033851102e-15
YKL195W	422	168	276	1.39564527471321e-15	1.28461672482894e-05	5.54518744406709e-18
YKL194C	80	20	32	3.03975786611712e-08	8.31344225050533e-06	3.10440653323397e-12
YKL193C	218	85	117	9.77175550256696e-11	6.52638433734822e-07	1.16571540306237e-15
YKL192C	871	338	465	3.26679753860791e-13	1.4551590084126e-07	1.51728233266262e-18
YKL191W	432	163	249	9.61555222269189e-22	3.14846060120203e-09	1.22320934298085e-27
YKL190W	258	100	165	3.46299801563562e-11	5.01344004575391e-05	9.02275773051641e-14
YKL189W	86	28	58	2.01735360066143e-07	0.0115570628607959	1.05511988702376e-07
YKL186C	183	80	119	1.32069881523493e-06	0.00202777293223825	4.31823886835845e-08
YKL185W	427	173	309	1.34064976260316e-17	0.000129549697700052	5.4028952175945e-18
YKL184W	813	333	573	3.34088395940262e-25	2.36203361872032e-06	3.3836688804765e-26
YKL183W	126	59	99	3.29932939307497e-06	0.040499972916376	4.92973501292463e-06
YKL182W	13519	5157	7934	3.68990598402114e-211	2.73970935357391e-89	5.66141601729807e-285
YKL181W	1078	433	702	6.37977393298661e-30	9.18463720404092e-10	9.16886168434791e-35
YKL180W	8498	3172	5236	9.8240504034512e-29	6.40026912061011e-09	1.1696646000343e-32
YKL179C	270	112	180	1.37848926631848e-13	0.000332475616081197	1.82788196192139e-14
YKL176C	66	28	35	3.69104771244819e-05	0.00141091155118591	4.45080048950811e-07
YKL175W	431	169	282	5.19490515748433e-20	6.87805038018748e-07	3.8543774875086e-23
YKL174C	183	66	117	3.72655304404526e-11	0.000486263014175087	2.01059298391116e-12
YKL173W	210	101	124	2.22848206391121e-09	7.41780476675588e-06	2.78441076764486e-13
YKL172W	738	325	484	1.53184008841588e-23	5.70513343529496e-08	2.34447043051752e-27
YKL171W	52	16	18	1.24563922212511e-05	1.89773069635232e-05	1.88636639708564e-09
YKL170W	103	43	69	1.30838745351639e-06	0.00637678819994696	1.85108543783336e-07
YKL168C	54	37	41	0.0398462275800817	0.113608798622659	0.0181720016974166
YKL167C	85	37	64	6.69848396048875e-05	0.04572630578228	4.93194107681244e-05
YKL166C	179	86	137	2.35780852012013e-07	0.0168107392648999	2.0486281796433e-07
YKL165C	428	178	287	2.93697678928963e-21	2.74616065217521e-07	1.18458201166624e-24
YKL164C	4402	1469	2693	1.11110343125877e-46	1.79161556081389e-16	4.71211547235957e-57
YKL163W	449	137	252	2.10002689418479e-07	0.00680890781732249	5.1235559053411e-08
YKL161C	41	12	24	2.64652440775896e-05	0.01919153837985	7.71114236684234e-06
YKL160W	361	96	195	9.20537402888965e-16	6.32181097975494e-06	1.51946420541967e-18
YKL159C	35	11	25	0.000206410356434822	0.0974643644458632	0.000320282472818046
YKL157W	1078	422	655	1.19862031286772e-42	3.03685523946357e-16	1.46928420872701e-53
YKL156W	1932	720	893	8.28002488964492e-12	1.2086343762064e-06	2.85568906361473e-16
YKL155C	112	54	82	2.13725900911624e-05	0.0281000299702041	1.09897270862242e-05
YKL154W	167	67	107	1.00731971295143e-09	0.000907012815441942	5.74994782910138e-11
YKL152C	34768	13331	22341	3.11507557496652e-36	3.62447320315284e-13	2.32055910977858e-44
YKL151C	111	53	71	1.18473246810664e-05	0.00361413127044413	5.08684309817183e-07
YKL150W	367	161	209	1.85871470358976e-13	2.84259979806563e-07	2.08345153858402e-18
YKL149C	59	35	61	0.00750799950650135	0.58174811787214	0.0577720765638451
YKL148C	200	73	139	1.36176330446148e-12	0.00137416698237816	8.26099525851149e-13
YKL146W	211	83	152	1.88791700399232e-12	0.00303683639006944	3.66084107937248e-12
YKL145W	1728	723	1091	2.73441992978317e-37	4.44454990094035e-17	2.70598148366219e-50
YKL144C	159	54	110	1.76458670387045e-09	0.00110666518679113	1.15535608695585e-10
YKL143W	320	112	202	3.74726498484964e-16	3.48629840163602e-05	8.4641923251968e-18
YKL142W	566	226	335	7.34740111042491e-18	4.94669297611217e-08	5.67260431903388e-23
YKL141W	310	110	205	5.34301770016543e-11	0.000998087439841968	7.32868133117276e-12
YKL140W	161	74	117	6.87969822870757e-09	0.00438899600123604	2.22114743776591e-09
YKL139W	121	42	69	1.8604579756395e-09	8.25413339183229e-05	4.15716901847118e-12
YKL138C-A	65	31	54	0.000233502047042488	0.112171098175619	0.000429039760197415
YKL138C	130	46	87	2.23786229425059e-08	0.0104572113572328	1.88133934982342e-08
YKL137W	91	41	56	5.67525571831446e-05	0.0144761832090049	9.61413719354014e-06
YKL135C	315	150	216	2.66258007669768e-13	2.30383067621152e-05	7.06964617792332e-16
YKL134C	118	51	71	3.08521514640091e-07	0.000537266477845841	2.64296795122483e-09
YKL130C	203	93	124	1.00145824482839e-07	0.000334211924983405	5.93375498835722e-10
YKL129C	320	145	217	1.43712704391647e-14	2.25843047338078e-05	7.2075907999292e-17
YKL128C	395	130	216	8.30671907313732e-19	5.44859551679276e-10	3.59096396678546e-26
YKL127W	1125	476	718	1.63727308978007e-33	4.51176740378022e-12	9.67022675619174e-41
YKL126W	828	289	490	2.89084930992656e-35	7.59277854320791e-14	1.67856322016836e-44
YKL125W	202	57	113	1.57503847046424e-14	2.46299935222336e-05	8.71343459763018e-17
YKL124W	57	26	34	0.000386618723794009	0.00801684220127787	2.24933536955946e-05
YKL122C	236	94	157	1.75167324137965e-10	0.000560541289945673	7.87618999570385e-12
YKL121W	36	22	29	0.0310356539154421	0.190048523001533	0.0261928865024366
YKL120W	859	267	516	4.601667798836e-30	3.25820313221017e-08	1.30958989568217e-32
YKL119C	92	37	53	2.05415866737659e-06	0.00158364540378198	4.55856132036817e-08
YKL117W	2244	1003	1360	2.20332422051864e-22	7.08440002088447e-10	5.48330219161464e-29
YKL116C	68	33	61	0.000719993995400696	0.285907230035334	0.00398910947200728
YKL114C	296	130	198	4.82848692006524e-12	2.56983034141919e-05	7.97429397464715e-15
YKL113C	267	116	182	1.2120587559415e-11	6.67923832414139e-05	5.72686020403759e-14
YKL112W	465	203	277	1.01580225600863e-19	7.05117995811084e-09	1.4825173334266e-25
YKL110C	220	93	151	2.36778460797037e-09	0.00308229950160164	6.09762336378925e-10
YKL109W	44	19	24	0.00137675528586093	0.0111511871694417	9.46293042812169e-05
YKL108W	44	33	27	0.0902493170969857	0.0213037502677233	0.00864087866121195
YKL106W	234	118	137	1.00725175851249e-07	2.10255953911622e-05	2.48580985332343e-11
YKL105C	114	45	80	6.53915264971683e-08	0.00781916884945966	2.64640584159613e-08
YKL104C	1484	647	1040	5.57880038845442e-44	1.65024504208395e-11	7.00983284956329e-48
YKL103C	319	166	193	5.07406826675692e-11	9.81239019337449e-07	1.05131768033753e-15
YKL101W	375	147	247	7.04419562453398e-21	3.04270958369011e-07	2.67201901726785e-24
YKL100C	364	150	249	2.69170173613281e-18	3.56091172285883e-05	2.29696919945102e-19
YKL099C	197	91	145	3.26721438957487e-08	0.00671137244229599	1.28040381045025e-08
YKL096W-A	4702	1480	2948	6.25818671325437e-15	0.000375177819094076	2.33383535659128e-15
YKL096W	1620	630	924	1.2970520433283e-28	7.51709976246069e-15	2.62819252240679e-40
YKL095W	48	12	20	7.71210340190744e-07	0.000152948267295782	1.3329518086134e-09
YKL094W	323	120	232	1.07040956172324e-14	0.000397886242518619	3.75922199723552e-15
YKL092C	161	63	124	1.15784755788373e-09	0.022740621142214	8.57378758417885e-09
YKL091C	82	35	48	7.97902701393703e-05	0.00431164276143977	2.98974548521631e-06
YKL090W	36	16	29	0.00282145085886194	0.173848918905253	0.00438133036289235
YKL089W	69	29	35	5.45669341568078e-05	0.000631636557352293	2.63954673823076e-07
YKL088W	179	68	107	1.10744177735471e-10	0.000119548994899424	6.9660766274825e-13
YKL087C	95	39	59	1.44530034674427e-06	0.0010621807738186	2.11962390690082e-08
YKL085W	534	223	322	4.47894223228684e-18	9.40487442990494e-09	4.71481388410584e-24
YKL084W	112	40	74	2.10081653839957e-07	0.0185527153991326	2.18941474002766e-07
YKL082C	315	130	225	1.83398284947839e-13	0.000717457604663457	7.19544765575056e-14
YKL081W	11002	4132	6377	2.91930933863959e-56	5.04090355898941e-24	1.15180976057759e-74
YKL080W	1802	747	1212	8.45161761878574e-34	1.0894558695379e-10	4.8663949951115e-39
YKL079W	138	56	95	2.84433804464808e-09	0.00346318738256591	8.25855478770624e-10
YKL078W	181	94	121	1.73166586298814e-06	0.000736349394733969	1.597002320545e-08
YKL077W	1018	390	584	3.26197670393217e-31	2.67696702248799e-13	1.5722647209229e-40
YKL075C	96	50	54	0.000463699655905222	0.00102649973631892	3.07258602483791e-06
YKL074C	108	62	95	0.000206314062004291	0.176333414288414	0.000803545813059023
YKL073W	561	211	330	6.8154900745472e-29	4.36027845054838e-13	2.28077188334584e-38
YKL072W	115	45	87	1.72929803379941e-07	0.0273170749834473	3.4756356987653e-07
YKL069W	137	57	81	1.99386747929928e-06	0.001478337785412	4.09575781057334e-08
YKL068W-A	62	21	34	6.34000058383745e-05	0.00403071798696468	2.28605070849213e-06
YKL068W	440	189	280	1.42193190115e-21	9.77104792256874e-09	7.32255590657865e-27
YKL067W	483	177	309	1.19990479512679e-15	2.00352131135567e-05	9.19672249414356e-18
YKL065C	331	130	228	2.66519380863225e-13	0.000346462254302394	3.15050916575314e-14
YKL064W	180	66	116	3.87104878371544e-13	8.4609888781767e-05	5.53494789934972e-15
YKL063C	133	75	117	0.000202163356023006	0.159689864599392	0.000674612024979157
YKL062W	159	53	96	7.943747444955e-12	0.000111067137666899	8.12430676027038e-14
YKL060C	65991	26522	36661	6.60465297936388e-50	2.78283303117811e-27	2.48120566989902e-73
YKL059C	114	42	71	1.02919542494439e-08	0.00120824914108805	4.98637592134869e-10
YKL058W	172	52	102	3.27547550172551e-10	0.000333547177722434	6.2805328081027e-12
YKL057C	468	212	306	2.98882261040747e-19	7.48778782884999e-08	7.44912695135503e-24
YKL056C	8358	3320	4732	9.83570322472141e-23	3.17069267694391e-12	3.58376913773686e-32
YKL054C	2047	837	1531	1.20517351317698e-49	8.3042141680859e-08	1.04176911275927e-45
YKL053C-A	91	38	54	0.000132027075076106	0.00653035144627966	7.29449646248319e-06
YKL052C	71	34	49	0.00061821987962715	0.0328109472993545	0.000167910032284844
YKL051W	78	22	30	2.45267046911422e-07	1.66322494500542e-05	4.25938831356017e-11
YKL049C	77	31	49	9.29174302131887e-06	0.00814879915497566	1.14543623544526e-06
YKL048C	56	19	39	2.31055883930641e-05	0.0522848905376253	2.80720759832839e-05
YKL047W	179	73	115	6.70525053112817e-10	0.00112874219241893	5.7296185609807e-11
YKL046C	627	222	391	4.19744028688684e-25	2.33066578485367e-08	4.24944210711524e-29
YKL045W	150	68	94	1.7708969908916e-07	0.000789482305161605	2.69070776674919e-09
YKL043W	78	31	40	2.0722797288954e-05	0.000929464047074248	1.70671323910643e-07
YKL042W	117	40	59	3.61878037853479e-09	5.12201247085313e-06	2.78606916428566e-13
YKL041W	148	47	80	4.67260354056826e-09	0.000716131422790142	1.35380848682993e-10
YKL040C	384	147	210	2.63711393902036e-13	3.21118274712628e-08	2.18887161759748e-19
YKL039W	660	269	402	5.51709718764279e-24	5.36907276570998e-09	4.12782144816815e-29
YKL038W	85	30	57	1.6484729936875e-06	0.0179753192848226	9.11211980858409e-07
YKL035W	1810	703	1080	1.96858366605698e-42	2.49060205832778e-18	4.2382621688038e-56
YKL034W	190	72	110	2.59292649012961e-11	1.10512100907046e-05	1.0658490092271e-14
YKL033W-A	555	183	352	3.36300384931904e-20	3.94183330687696e-05	1.13433119278682e-20
YKL033W	118	47	65	2.34689350920945e-08	0.000110051413228774	4.73495548669979e-11
YKL032C	311	137	252	5.98747033128223e-14	0.00435360432874118	6.25433769610971e-13
YKL029C	1486	548	838	2.50189403721146e-45	3.14320253751971e-22	2.30795422948778e-63
YKL028W	225	99	144	1.26064526934192e-10	0.000111477933146872	7.04339141769014e-13
YKL027W	202	78	126	3.36980118974079e-11	0.00010450939973264	2.29914198852973e-13
YKL025C	413	159	257	1.42292513311794e-21	1.36300110060357e-07	2.5612327594599e-25
YKL024C	498	174	272	1.29032904421808e-17	4.14073401457042e-08	7.15364363177547e-23
YKL023C-A	38	21	26	0.0266926926521249	0.0981615031231278	0.0113147100519432
YKL023W	76	22	42	1.16483997235349e-07	0.00205548982570183	6.52401412231657e-09
YKL022C	174	53	84	5.02115937486108e-13	3.53267753344392e-07	6.23188686306559e-18
YKL021C	431	138	273	2.78403795254221e-25	2.22593572654236e-08	2.91008325222693e-29
YKL020C	298	110	185	4.9596448963555e-17	5.41757505035749e-07	5.77422110190485e-21
YKL019W	175	60	108	5.45580944518105e-11	0.000287978981547219	1.2996953238594e-12
YKL018C-A	63	18	26	1.40056902136086e-05	0.000441030689790518	5.37059754838566e-08
YKL018W	145	49	68	1.44342619205065e-11	2.90558577685744e-07	8.79050435304346e-17
YKL017C	59	40	54	0.0199452770014619	0.320788936927022	0.03736045353702
YKL016C	376	150	230	4.41982290068448e-12	4.40821765310014e-05	1.50299671028199e-14
YKL015W	99	40	71	3.39257503276686e-06	0.0404998151368745	5.02609821196561e-06
YKL014C	861	334	543	9.43825409229022e-41	1.80936640406127e-14	1.12787469919945e-49
YKL013C	360	131	201	2.10718505531447e-12	1.397390716918e-05	1.88143330343572e-15
YKL012W	114	45	79	1.7592907041246e-07	0.00830965254679507	5.94905635354871e-08
YKL011C	35	20	20	0.0344083257424528	0.0441734703110399	0.00635656135490523
YKL010C	462	173	252	2.32098553441137e-25	1.8807777273828e-13	7.18144188911418e-36
YKL009W	680	262	433	1.64155870779949e-19	4.28202860943281e-08	2.22372164344897e-24
YKL008C	547	173	333	9.83378904109789e-28	3.12877177314078e-09	2.44251043523247e-32
YKL007W	604	222	351	1.31557903754778e-23	4.09570508149289e-10	2.77905668062218e-30
YKL006C-A	82	27	37	3.1713931145984e-06	0.00130696080888166	5.17136199622276e-08
YKL006W	9298	3442	5984	1.23842958629366e-21	7.72174384572969e-08	1.05192563051044e-25
YKL005C	76	44	73	0.00180884242792003	0.401567368603578	0.0127497859214325
YKL004W	398	136	260	8.10244402979588e-21	8.33496592639398e-06	3.63835428075218e-22
YKL003C	125	55	70	8.68147431459468e-06	0.000990706590222683	8.70465100070559e-08
YKL002W	192	65	119	4.68336618517006e-11	0.000269358596868268	1.05573332613162e-12
YKL001C	98	33	60	1.4335541402045e-06	0.010431477636035	3.84486868686241e-07
YKR001C	1591	651	1012	1.45087721910819e-49	3.80389657529867e-16	7.58315043288838e-59
YKR002W	289	109	166	2.79140195562705e-15	2.92230890362746e-06	1.28229273860926e-18
YKR003W	176	74	126	9.68720995224339e-09	0.00308383793496217	1.72361625671163e-09
YKR006C	198	84	110	3.0615200402043e-08	7.6118352174956e-05	3.82836662209585e-11
YKR007W	78	37	36	0.000330653632695862	0.000515518272869764	1.1311335873694e-06
YKR008W	421	167	249	1.11709035837111e-19	6.32211808023455e-09	1.39474747567011e-25
YKR010C	114	35	57	8.66967418380274e-10	1.65816282660337e-05	3.18403501535524e-13
YKR011C	159	63	102	1.19462343031867e-08	0.00155180136801798	7.82162682246067e-10
YKR013W	1064	353	558	6.77298437235968e-33	3.83585345984829e-17	1.07565130919011e-46
YKR014C	353	142	222	1.85376973950361e-14	6.42293814666541e-05	3.77747501492576e-16
YKR016W	177	55	89	9.35885475997359e-13	5.16405200563251e-07	1.65493159914335e-17
YKR017C	43	27	28	0.0365414553844882	0.0387241361362627	0.00593667809348907
YKR018C	998	358	600	4.95322735021606e-42	3.58564369063976e-15	1.23769679062211e-51
YKR019C	66	26	30	2.16433268931256e-05	0.00029434758974863	5.14113738530135e-08
YKR020W	62	39	42	0.0119615064636247	0.029337683860337	0.0016743460898935
YKR021W	112	38	65	9.9414235432989e-09	0.00024338963371581	6.1598525844759e-11
