# Created by: riboviz
# Date: 2025-09-09 20:30:28.782655
# File: /panfs/accrepfs.vampire/home/copea1/riboviz/rscripts/generate_stats_figs.R
# Version: commit c69a18f5feba3740b5dc9c6bee1fcb94cf3a0b6c date 2025-09-09 22:52:57 GMT
gene	Ct_fr0	Ct_fr1	Ct_fr2	pval_fr0vs1	pval_fr0vs2	pval_fr0vsboth
YIL008W	593	80	186	2.00298444609129e-14	2.02564883200879e-08	1.38743692588236e-20
YIL007C	221	30	78	1.18913894754974e-16	1.11294157467179e-09	5.74280723047618e-24
YIL006W	37	10	15	0.00012318316453248	0.00229963801475074	2.15252065931645e-06
YIL005W	814	88	283	3.32536968588091e-50	1.45303945975395e-24	2.55522734457128e-70
YIL004C	441	87	169	1.19089181012573e-12	5.60946525677672e-07	2.23717998383511e-17
YIL003W	273	48	161	2.01105133760558e-17	2.31802688774418e-05	5.3002982588391e-19
YIL002W-A	718	107	281	4.31531248168188e-11	8.14209743978056e-07	7.37780017251122e-16
YIL002C	110	13	40	2.67665941533196e-15	1.13624158270855e-07	2.00015868636793e-20
YIL001W	140	20	67	1.50069285963226e-15	2.05840009547656e-05	1.13185286553183e-17
YIR001C	603	87	290	3.13431624311498e-26	4.09976593090571e-11	1.09492194969297e-33
YIR002C	83	10	47	1.14350739585299e-12	0.00108489997113764	5.0607135292891e-13
YIR003W	1049	126	414	2.96561541320226e-65	8.61739025262329e-31	1.35404204922549e-90
YIR004W	1032	133	488	2.68111052237871e-42	1.03606797521234e-15	1.43188996920295e-52
YIR005W	245	50	132	3.99973280395992e-11	4.88786531197966e-05	9.79395882137509e-14
YIR006C	5981	983	3212	3.28799579882032e-161	4.89333398377414e-47	1.48141573050687e-188
YIR007W	265	32	118	1.50826431004682e-26	7.24067388485886e-10	2.70347411231893e-32
YIR008C	551	71	234	1.86885935974769e-32	2.93296866062484e-12	3.67357316398938e-40
YIR009W	240	51	88	8.93892985516309e-10	6.21061791778706e-07	7.79627049232867e-15
YIR010W	302	33	129	1.15614851326621e-28	4.79144257189032e-12	7.45618043736389e-37
YIR011C	805	139	300	1.09870885387863e-30	3.02599813872448e-17	6.31766971535303e-45
YIR012W	2997	461	1063	6.64922240838558e-53	2.84411137301886e-25	1.87681418567862e-73
YIR013C	1	0	1	0.5	0.681324055883031	0.630558659818236
YIR014W	47	8	19	1.29543975550819e-06	0.000502727603883939	8.03779962456672e-09
YIR015W	181	13	66	2.93489054106206e-13	1.2912952107011e-06	1.91341916309308e-17
YIR016W	3	0	1	0.0744573365893828	0.211855398583397	0.0563349388208243
YIR017C	131	19	27	3.71945168848894e-10	1.6355898123411e-09	6.85836424099874e-18
YIR018W	157	22	69	4.10335863775464e-16	5.99450165803572e-07	3.53567234892421e-20
YIR018C-A	0	0	0	1	1	1
YIR019C	0	0	1	1	0.977249868051821	1
YIR020C	0	1	0	0.977249868051821	1	1
YIR021W	129	21	43	2.636257798716e-14	1.46783795821809e-07	1.83164550591875e-19
YIR021W-A	1	0	0	0.5	0.5	0.5
YIR022W	670	105	263	7.75725533793239e-19	3.07607249832198e-10	1.71086545667198e-26
YIR023W	306	55	150	1.86867888213706e-26	2.82057654747929e-09	2.04378234426946e-31
YIR024C	132	16	87	2.39166486674317e-11	0.0158165070377641	3.40157368706743e-10
YIR025W	129	19	44	2.35682268640631e-12	3.11920815007359e-07	2.00007466571449e-17
YIR026C	514	58	219	7.32719197863554e-32	3.51420168043901e-13	6.68219260496544e-41
YIR027C	5	0	3	0.0184442128535249	0.293873176184477	0.0315096350214381
YIR028W	5	3	4	0.242009177352391	0.394862910464025	0.247166489055049
YIR029W	5	3	2	0.293873176184477	0.149308837224405	0.131720648695416
YIR030C	66	22	43	0.000241694032374949	0.210387171896535	0.00119498314628137
YIR031C	12	3	4	0.0109668184332364	0.02438549669437	0.00129014982516086
YIR032C	7	1	1	0.020538451453244	0.020538451453244	0.00193302826998188
YIR033W	792	111	317	4.79445512848122e-61	4.72666919160702e-29	6.30473425362911e-85
YIR034C	3277	416	1231	3.19180636917159e-51	1.4457955605592e-24	3.55282790296883e-71
YIR035C	455	62	197	2.25185614921489e-24	5.20461214644355e-11	4.77522576698202e-32
YIR036C	774	93	214	7.87431226358897e-31	3.28718338125439e-19	2.53749068202049e-47
YIR037W	2407	319	763	1.6924333059373e-24	2.99851957321972e-15	3.19468274654912e-37
YIR038C	405	49	150	2.62667552614972e-20	7.12684069883677e-12	1.12064133309136e-29
YIR039C	25	0	11	3.3294309624873e-06	0.0189968519911509	1.64189629973165e-06
YIR041W	0	0	2	1	0.97032678060404	1
YIR042C	9	2	6	0.0196836203117476	0.2738851580736	0.0299236630042419
YJL225C	12	6	8	0.108295627524501	0.203167443501535	0.0720234622323983
YJL223C	0	0	0	1	1	1
YJL222W	191	37	122	2.59917221934072e-20	0.000537259151158858	7.51879466765447e-19
YJL221C	16	4	7	0.00560687439010588	0.0445558245068794	0.00137063676277989
YJL219W	8	1	4	0.0117052980805584	0.133437260298937	0.00847320813961077
YJL218W	111	11	48	1.44447326842789e-12	5.62620685526629e-06	4.38087098119672e-16
YJL217W	577	91	398	2.30573240009973e-20	0.00107460756248947	2.44144254830064e-18
YJL216C	1	0	0	0.5	0.5	0.5
YJL214W	15	12	10	0.389044835695906	0.265898278008277	0.26063171256135
YJL213W	9	5	6	0.150706002665644	0.21405533097043	0.0983408939720035
YJL212C	1144	181	423	8.89504143448542e-62	7.71762536508381e-32	6.16264635387833e-89
YJL210W	190	28	76	2.9051092762964e-17	1.91664367966932e-09	3.26724343248247e-24
YJL209W	60	11	19	1.01979941641124e-07	1.3988393983909e-05	1.60915651810032e-11
YJL208C	374	56	167	1.84333702192653e-24	1.67927348884766e-09	3.66942119712435e-30
YJL207C	609	68	287	5.05379057772894e-62	5.84837263626179e-18	5.81218470046674e-71
YJL206C	79	11	39	3.99811882973872e-10	0.000277589071572126	5.74268780433212e-12
YJL205C	163	20	61	3.47205108244005e-07	0.000192096056628156	8.7183481660555e-10
YJL204C	540	74	216	2.90100761707443e-41	1.57872230204195e-18	2.16183940197864e-55
YJL203W	339	63	143	5.16594137652841e-18	6.76589181728208e-09	3.5325685033411e-24
YJL201W	394	59	148	3.87568051901648e-31	2.35437607110114e-15	4.80983794964344e-43
YJL200C	3519	474	1751	1.08968129293682e-89	4.47325970599467e-31	9.40711506612634e-111
YJL198W	995	127	374	2.5733104983228e-63	4.96986059430984e-29	8.5666159001914e-87
YJL197W	572	68	264	4.05923679081273e-56	9.39533875996278e-19	1.47755290845519e-67
YJL196C	1506	210	861	6.31006798261061e-37	4.32720175393742e-11	5.45831109550601e-42
YJL194W	244	34	96	1.21174784389909e-20	1.8149515109451e-09	4.71624944819596e-27
YJL193W	170	29	79	7.36771965004232e-15	1.0875617424548e-05	1.58708678224603e-17
YJL192C	1170	188	437	5.70111725475938e-31	6.73714419928681e-19	4.32946434489559e-47
YJL191W	17434	2365	6578	4.11377225235314e-22	4.51044286665167e-12	1.84317160860162e-31
YJL190C	28524	4849	10779	7.37171424300259e-21	1.07157869209358e-10	9.47437904572723e-29
YJL189W	24928	2427	6119	1.21315197120989e-09	3.52793976583466e-05	1.0388876901318e-12
YJL187C	149	25	73	1.82955305011661e-17	4.98521132804514e-07	2.35369938251068e-21
YJL186W	1994	264	865	3.11377664474728e-62	8.01259306981959e-27	4.03196013978738e-83
YJL185C	55	15	24	1.28899288388446e-06	0.000699515151672914	1.17646131844621e-08
YJL184W	756	82	227	8.22850915025016e-18	1.0723919746923e-09	5.6147872102421e-25
YJL183W	909	113	422	2.68509510238387e-41	1.7527172880289e-13	9.7967390373923e-49
YJL181W	104	17	54	6.61420372856208e-11	0.00190520072921261	2.2169998448398e-11
YJL180C	234	33	84	4.30725025755207e-17	5.02326470841731e-09	1.44312256451296e-23
YJL179W	606	74	321	2.74053167076173e-15	1.80723406980733e-05	1.49149459163896e-17
YJL178C	1071	156	444	1.38888671881462e-30	1.7026470618761e-12	5.54255651120866e-39
YJL177W	23102	3397	8396	6.11344456739532e-28	3.02580042883925e-15	3.31331106004781e-40
YJL176C	1596	198	708	1.90130668584414e-74	1.45857658678926e-28	2.81703072319386e-95
YJL174W	2242	413	914	4.7670116442752e-38	1.92687748211317e-17	2.24541294486708e-51
YJL173C	867	129	339	1.28078195110561e-17	1.9772326317064e-09	1.6954606924618e-24
YJL172W	3536	438	1360	2.72708393116814e-70	3.69246887407119e-30	5.66262129101193e-94
YJL171C	2436	369	1264	2.40896397030974e-48	4.17621417992051e-16	7.60365686203115e-58
YJL170C	165	20	81	2.62581431030539e-14	3.07625273823345e-06	8.10101461076308e-18
YJL168C	860	127	357	2.6522376130243e-52	2.15864297180406e-22	2.39859428119998e-69
YJL167W	3058	360	1166	2.11077913449036e-50	4.46729656357591e-26	2.55300395047344e-72
YJL166W	1249	175	477	1.5748537796328e-14	8.27107132428484e-07	1.00643028160069e-18
YJL165C	822	105	356	4.30353482163756e-57	3.09915798587067e-23	2.50741222576591e-74
YJL164C	270	39	106	5.49267527854306e-22	4.4041540687966e-10	6.31961761056999e-29
YJL163C	65	13	31	2.5159585879215e-07	0.000529672608335329	2.19829223434222e-09
YJL162C	109	24	55	5.51841627619042e-11	7.69529078731442e-05	2.26935098142945e-13
YJL161W	31	3	12	1.45662793900047e-05	0.0026171086468155	4.10664979837035e-07
YJL160C	29	0	5	5.87803530090961e-07	7.93634569554533e-05	5.07368464114569e-10
YJL159W	92018	15394	49606	6.34838672075133e-60	4.86133361137198e-19	6.65177347364466e-71
YJL158C	17656	2906	8818	1.00994446785277e-35	2.42255465883178e-12	7.79274665091175e-43
YJL157C	936	123	447	1.1852782541914e-57	1.11832119959743e-18	1.21491289712723e-68
YJL156C	545	82	237	1.73428089799512e-41	3.95955240528566e-17	8.66837110204301e-54
YJL155C	272	54	108	4.67740103414378e-22	7.90170558520655e-11	6.52997159701475e-30
YJL154C	842	106	365	3.07027740759133e-57	6.67382237759969e-24	2.62690414300197e-75
YJL153C	8	1	4	0.0117052980805584	0.133437260298937	0.00847320813961077
YJL151C	2155	355	806	3.56237207624963e-19	8.61974426658632e-12	1.34978613020039e-28
YJL149W	302	38	106	9.98760921715892e-30	3.9400465969345e-15	1.38088048019977e-41
YJL148W	1739	207	723	2.78078436901227e-29	1.17500359553146e-12	3.86130984305686e-38
YJL147C	69	10	28	1.97654339583531e-09	3.96865828725679e-05	1.79335824010866e-12
YJL146W	343	54	206	1.24144282151838e-26	1.75911227916514e-07	5.67638503082918e-29
YJL145W	1796	262	493	5.81518453636336e-36	2.16092151587023e-24	9.90824209497676e-58
YJL144W	151	16	34	3.00007807890566e-10	1.41001400024962e-07	5.81275914648044e-16
YJL143W	1157	196	586	6.83833868754712e-20	3.38240810860422e-06	4.60514512092537e-22
YJL141C	429	62	225	4.30755919898826e-39	2.29997469655941e-11	5.05738081695656e-44
YJL140W	931	123	351	1.36753749311095e-25	5.0270598428498e-12	2.54827817696315e-34
YJL139C	126	12	60	4.87118441108992e-16	4.20742385328593e-05	1.35252438017737e-17
YJL138C	46360	5630	17297	1.20012934161418e-62	3.02203304518944e-28	2.9339840892406e-85
YJL137C	174	23	72	6.95287434558178e-18	7.31368179327528e-08	8.93772971428092e-23
YJL136W-A	0	0	0	1	1	1
YJL136C	14508	1863	6221	8.8724746244949e-15	7.38901303853596e-07	5.4807795776687e-19
YJL134W	686	87	242	1.09200869387281e-35	1.19029670746868e-17	1.14394570335949e-49
YJL133C-A	298	23	125	3.65642307945017e-10	4.27419271250267e-05	4.90862279834234e-13
YJL133W	206	25	105	1.01856981790232e-19	5.47374792521353e-08	2.10018032108317e-24
YJL132W	77	15	23	7.24160358471340e-09	6.38160129822836e-07	5.33277895196377e-14
YJL131C	130	23	56	4.13509532958789e-12	3.99483600731502e-06	6.75929672761987e-16
YJL130C	10064	1435	4869	6.7957672490291e-252	2.88845336428731e-85	0
YJL129C	153	20	71	6.69853400576336e-22	1.86386735334228e-07	2.22155287427123e-25
YJL128C	1110	143	445	4.823458245883e-55	1.08801847616449e-25	9.35180622969706e-76
YJL127C-B	169	31	54	6.88273694144576e-06	0.000916941324551757	6.54915203080824e-08
YJL127C	113	16	53	2.10435736848411e-14	7.77985713928302e-06	2.29239870570244e-17
YJL126W	143	13	52	6.21052882838506e-15	3.95817374249482e-07	1.87266733413455e-19
YJL125C	563	70	224	1.39086837147126e-31	5.57956450449336e-13	2.04058071697266e-40
YJL124C	1001	160	364	9.35242378795462e-20	1.43403271697801e-08	3.43322554750823e-25
YJL123C	1401	189	523	1.10532401978368e-51	1.46276653091404e-26	5.41627830459057e-74
YJL122W	1205	180	437	2.96632398317456e-23	1.29289412422878e-12	4.43726220518531e-33
YJL121C	2871	339	1148	5.55369791045522e-34	4.57521692386459e-14	9.27712072413405e-44
YJL118W	21	10	6	0.0711696535376538	0.0215149412108186	0.00678981502351162
YJL117W	2787	478	1143	9.37209333999509e-40	7.22262509605968e-21	5.33985062699602e-57
YJL116C	87	15	50	2.2447658920531e-10	0.0025236606477301	8.17412957677648e-11
YJL115W	605	82	235	1.35502082560652e-25	5.13617939826542e-12	2.59760132656165e-34
YJL112W	170	52	104	2.11494277149202e-14	7.87153242869341e-05	5.57547775468685e-16
YJL111W	3973	514	1706	1.04471222457521e-68	1.45602468371689e-24	2.26581132203365e-85
YJL110C	581	84	300	5.64207651505508e-38	1.95552755148822e-11	2.78189249956786e-43
YJL109C	1860	247	801	3.05506266010838e-115	3.52828802271366e-48	8.37668175227361e-154
YJL108C	1	2	0	0.814453315238651	0.5	0.736455371567231
YJL107C	148	26	71	3.10841454100073e-15	5.70546536853295e-06	3.39984316126307e-18
YJL106W	0	0	0	1	1	1
YJL105W	3	0	0	0.0744573365893828	0.0744573365893828	0.0206134166685819
YJL104W	369	72	233	3.64003142579573e-15	2.32563077771137e-05	2.63207365389128e-17
YJL103C	20	3	5	0.000360038937086077	0.00204773044373802	4.90753651070771e-06
YJL102W	147	13	38	1.52734394285465e-20	6.38359232043511e-13	4.36288124800962e-31
YJL101C	487	69	201	3.33186807928654e-35	3.87301552482654e-14	7.76728420835715e-45
YJL100W	100	11	40	1.46324310311713e-12	8.3797101820389e-06	7.3174845401477e-16
YJL099W	286	52	96	2.2314563178748e-26	5.7944359278458e-18	6.01965019882288e-42
YJL098W	719	84	309	4.35986733666467e-59	3.2755931481401e-21	3.0348000211431e-73
YJL097W	1288	245	619	4.58619381436032e-23	7.97778318170651e-13	3.63360915510239e-33
YJL096W	283	53	146	2.20124759314029e-13	1.21393044250084e-05	2.61017439824684e-16
YJL095W	254	34	104	2.12534031183606e-30	2.17446278377375e-13	5.53684287289074e-40
YJL094C	263	28	117	1.49750843583071e-30	1.05436607155243e-11	6.50584088469932e-38
YJL093C	108	53	53	2.85737515727512e-07	6.14000973883438e-06	1.70324748264971e-11
YJL092W	119	21	54	1.8194397837907e-14	6.07259516930987e-06	1.47291730511981e-17
YJL091C	397	69	187	6.49467497649194e-27	1.12691419092299e-09	2.55249719585595e-32
YJL090C	57	9	35	6.6771232510407e-09	0.0137621644052791	1.23148620567806e-08
YJL089W	6	7	4	0.624367401569112	0.282659318713604	0.427624569291305
YJL088W	663	88	272	2.33557926728441e-31	1.05174733243676e-12	7.06958556266184e-40
YJL087C	577	57	211	2.78698038830248e-47	3.02064539813552e-21	9.01852336315715e-64
YJL085W	400	52	188	1.46515214690876e-30	7.75846074932885e-11	9.47833082270195e-37
YJL084C	407	55	157	2.49151014374267e-38	1.3201580150657e-17	8.18389336211687e-52
YJL083W	169	22	75	1.20132897551707e-18	3.9327502847637e-07	2.02449020197934e-22
YJL082W	259	47	147	1.15423809644917e-24	9.06749469561645e-08	6.33612950949432e-28
YJL081C	374	58	140	2.70225023020514e-25	3.08674125678951e-13	1.48055879294794e-35
YJL080C	14158	1986	6505	1.66036820252312e-161	5.08477770345556e-61	5.3164544260872e-208
YJL079C	973	107	413	1.68786149219997e-37	6.22531111429617e-17	2.77402683012328e-50
YJL078C	4640	494	1584	9.33809017462636e-117	9.69780603597388e-64	3.71395546503182e-174
YJL077W-B	0	0	0	1	1	1
YJL077C	3	0	5	0.0744573365893828	0.801928045423963	0.337016028318768
YJL077W-A	8	2	8	0.0353799074015287	0.403307186120303	0.0734108084367843
YJL076W	2775	350	1219	3.49289476187327e-119	1.24726450553855e-46	5.24423541190252e-155
YJL074C	897	125	360	2.31749707919127e-68	1.71941438719208e-30	8.35508129748931e-93
YJL073W	260	42	102	8.72045199346686e-24	5.66077258789305e-12	9.33563394229086e-33
YJL072C	440	80	174	3.38868888401824e-20	3.13246373045116e-10	1.25197186517758e-27
YJL071W	211	23	107	2.6407993258635e-21	4.2426199179126e-07	2.01418059170752e-24
YJL070C	163	28	91	4.37723428517645e-18	9.61840434071232e-05	1.51676153249203e-18
YJL069C	1273	177	588	3.52119098704736e-52	1.88478871421415e-21	4.88370929532749e-68
YJL068C	1089	168	457	4.07430129670764e-31	1.40320298290428e-14	4.53927559756286e-42
YJL066C	348	49	122	1.08368233516914e-20	1.46207644687918e-10	1.90832865843293e-28
YJL065C	471	78	195	4.28523578887676e-16	2.46611871997305e-07	1.17390361224336e-20
YJL063C	483	65	152	1.29736096779766e-24	2.235232928551e-14	2.5521380901957e-36
YJL062W-A	725	72	229	3.83523418502024e-13	5.49229775811496e-09	4.16734943346238e-20
YJL062W	753	127	292	1.32182044225315e-46	6.81884875113644e-24	1.83754402101056e-66
YJL061W	563	85	235	5.09718349792332e-39	1.2937527050517e-18	1.22260022235037e-53
YJL060W	1035	124	432	1.75908953488308e-42	2.3475262382339e-19	1.9555891774807e-57
YJL059W	112	11	35	2.88008130858208e-13	5.85676881742331e-08	4.71662480987109e-19
YJL058C	118	19	61	4.70525211191812e-13	0.000196201642477672	2.0986053307539e-14
YJL057C	109	43	58	2.15141028868632e-07	0.000247201682005652	7.80873942802471e-10
YJL056C	141	35	83	9.52517671102714e-15	1.86795648617091e-06	1.89378471390525e-18
YJL055W	1204	147	554	3.9970617825349e-32	1.55928315288644e-12	2.89637374566181e-40
YJL054W	542	59	214	2.61723484715281e-40	2.76549540511812e-17	4.95028028487128e-53
YJL053W	426	69	197	9.50774465226141e-30	2.96387120313154e-14	1.56591885499769e-40
YJL052C-A	0	0	0	1	1	1
YJL052W	56579	7570	18340	4.34241393382626e-40	2.1467570090683e-14	4.71155297134485e-49
YJL051W	170	18	62	1.709128199766e-22	2.773554529497e-10	1.35844045339471e-29
YJL050W	3799	511	1528	5.77131694816816e-111	1.18487084824608e-48	6.88890312815586e-151
YJL049W	183	31	76	2.15067272135234e-16	2.42855021359247e-07	6.59443052503751e-21
YJL048C	226	22	72	2.11113827620778e-20	4.58698997978626e-10	1.34595204960068e-27
YJL047C-A	0	4	1	0.977249868051821	0.977249868051821	0.997661132509476
YJL047C	178	25	67	2.94211088425009e-19	7.77623058854216e-10	2.30693143472007e-26
YJL046W	63	11	32	2.29794145001905e-08	0.000919723028161014	6.48052990641792e-10
YJL045W	4	3	6	0.445115027471749	0.739401156683172	0.639086908378384
YJL044C	286	72	110	5.06671835936313e-17	7.82686136505483e-08	4.86072675499341e-22
YJL043W	4	0	0	0.0359303191129258	0.0359303191129258	0.00545474918213465
YJL042W	670	92	298	1.3575107042611e-56	3.44776730557806e-21	3.07831093506115e-71
YJL041W	4818	531	1978	3.34617108331004e-107	4.33504125429082e-46	1.52655825461165e-144
YJL039C	1364	204	637	2.63133758872699e-96	5.40998579519219e-34	6.21740467727364e-120
YJL038C	2	3	1	0.724507506207453	0.386414996342224	0.586095663248237
YJL037W	2	0	0	0.17288929307558	0.17288929307558	0.0912112197258678
YJL036W	448	54	165	2.99336418194282e-28	1.23448377402886e-12	2.85203729591719e-37
YJL035C	145	34	48	7.65918828368318e-11	3.08825081471584e-09	2.89408990866172e-18
YJL034W	14327	1886	5860	1.47593333789825e-98	4.24190199697744e-39	1.66155833136352e-128
YJL033W	1207	152	560	2.39710063284786e-64	1.31750401969147e-22	2.78682248690254e-79
YJL031C	477	81	163	1.56897178002717e-26	5.39962705758306e-17	5.33192436035921e-41
YJL030W	323	35	94	1.50752340888795e-20	7.92648586401839e-12	7.85180822562013e-30
YJL029C	474	64	180	1.55726817677325e-38	1.51606985027682e-19	2.26908998101942e-54
YJL028W	0	0	0	1	1	1
YJL027C	0	0	0	1	1	1
YJL026W	5105	656	1911	1.06185820722354e-58	3.02430088317532e-31	1.34982550956587e-85
YJL025W	45	4	20	3.4823934616341e-08	0.00332974823106737	4.97896699125149e-09
YJL024C	388	47	155	8.7377266754588e-19	7.15027014674771e-08	1.64635620164147e-23
YJL023C	78	16	37	1.69461016816514e-08	0.000462052308596367	2.10996062659368e-10
YJL020C	5937	742	2759	1.37549453924344e-144	2.57136412023606e-52	6.69711797136203e-183
YJL019W	380	50	153	8.56795227592191e-32	1.05401359948284e-14	8.75162097939111e-43
YJL016W	88	15	37	8.86506083763415e-11	0.000100778872300747	4.681286309086e-13
YJL014W	4936	740	2274	4.1557873199018e-69	1.54619949676186e-23	2.73825734085614e-84
YJL013C	92	29	48	6.76372051024359e-07	0.000328046760669855	2.83937491029843e-09
YJL012C	9958	1394	4336	2.52139422567918e-93	1.24810099420576e-34	2.02930044567761e-118
YJL011C	603	107	260	9.70866121379656e-18	6.47041925383521e-08	1.00043472907103e-22
YJL010C	1426	193	582	2.61452804018403e-58	3.6366652280945e-25	8.51302454725466e-78
YJL008C	4822	681	1915	2.73586020761139e-74	7.87877375188254e-30	8.28392295119923e-97
YJL006C	281	45	127	7.74380103947409e-18	2.25860257037764e-08	2.20139515629025e-23
YJL005W	675	84	315	1.46317855533414e-66	4.70015625293536e-23	1.2438982727654e-81
YJL004C	174	43	67	1.41497554515187e-10	9.92217958889467e-07	2.58724249447475e-15
YJL003W	236	25	65	5.9546718587825e-12	3.31134262274419e-08	3.51926711154182e-18
YJL002C	2282	318	1119	2.51231457370038e-52	2.00133963401319e-19	1.71580214817404e-65
YJL001W	2163	305	1096	6.26303974762213e-30	5.79744473212217e-09	1.27156982078275e-33
YJR001W	1178	168	483	3.63524001695798e-51	2.7382820481858e-22	2.76990971333825e-68
YJR002W	815	116	341	2.59739147403104e-43	2.98038003926017e-20	3.05321709168392e-59
YJR003C	245	39	133	1.61798972351648e-19	2.24541831252769e-05	1.46626197474982e-20
YJR004C	11	1	9	0.00223918667758647	0.36066262482147	0.0118470220400191
YJR005W	340	61	149	3.5492958919555e-28	1.1057184994921e-12	2.85259588240546e-37
YJR005C-A	1	0	0	0.5	0.5	0.5
YJR006W	335	54	130	6.44769739617135e-24	5.35224263195499e-13	4.23216687675952e-34
YJR007W	3410	499	1590	1.16171646336641e-39	2.88921184110617e-12	9.30786889855957e-46
YJR008W	54	6	16	6.48871265374451e-09	1.87226149903578e-05	2.01598454374405e-12
YJR009C	145573	18968	50777	1.21798669619528e-50	5.35688529991392e-23	9.59399941078564e-69
YJR010W	104	18	70	8.74784292429086e-12	0.0164187022628522	1.8679737992281e-10
YJR010C-A	465	90	241	5.14809400167712e-11	0.000223139936773851	8.79184099913714e-13
YJR011C	154	35	53	1.34247174906978e-11	3.08391345304225e-08	6.73691029358452e-18
YJR012C	88	8	40	1.41709711361334e-09	0.00298398817569878	3.99608026147302e-10
YJR013W	242	41	105	4.23148055171213e-19	1.85407548415215e-08	1.61304970524559e-24
YJR014W	2506	266	884	2.44001100028086e-30	2.17465197505776e-16	1.28925735052973e-43
YJR015W	1644	291	664	4.05981131728218e-53	1.56443901138847e-26	3.56782630143707e-75
YJR016C	32644	3849	11649	1.36700552716173e-87	1.38210033900809e-45	1.77712131507547e-127
YJR017C	1300	114	392	3.39407949213296e-26	4.67821608623366e-18	6.93861916675529e-42
YJR019C	223	30	89	4.54572924390764e-19	3.75205171028639e-10	1.37965245622938e-26
YJR021C	104	17	36	1.21217874522442e-08	8.66140185219168e-06	1.44446553509705e-12
YJR022W	138	15	51	4.79877913641583e-10	1.5245826482988e-05	1.75656390216994e-13
YJR024C	570	73	183	3.70680990740395e-26	1.9517648451145e-15	6.85808662011306e-39
YJR025C	2420	315	1217	5.40996164759538e-26	2.1844823022859e-08	8.1294694317019e-30
YJR030C	240	33	119	9.87268924497181e-25	6.79631725526894e-09	1.48498710424577e-29
YJR031C	687	121	356	5.98740436274145e-56	1.18516316309246e-17	6.91676265150948e-66
YJR032W	873	123	406	1.08455956027067e-38	1.40189233096063e-13	7.55736788706179e-47
YJR033C	285	49	100	6.48703424777253e-35	1.65401364894722e-18	4.76019304348525e-50
YJR034W	320	50	154	2.29168697717621e-14	4.81021367047718e-06	1.30046393536038e-17
YJR035W	177	27	69	1.70664116565533e-22	1.56200466015886e-10	6.6024983149033e-30
YJR036C	23	6	5	0.000832022142061623	0.000351191845599338	1.92248731024469e-06
YJR039W	77	16	27	1.50413254618645e-09	2.20463635831798e-06	5.0210150455128e-14
YJR040W	325	45	163	5.56178519662006e-30	1.03911697624236e-10	3.99798638127092e-36
YJR041C	758	127	356	1.62679164607673e-56	1.0391096008309e-20	1.55394568234727e-70
YJR042W	940	154	405	1.69130157144385e-51	4.59777263841719e-22	2.86207318818192e-68
YJR043C	213	27	65	4.07623447248886e-17	7.614583181849e-11	1.03538952723551e-25
YJR044C	608	96	274	1.34638991621413e-16	9.84737178922222e-08	1.43821159018222e-21
YJR045C	24056	3168	9324	1.65159778161533e-97	2.06064281064845e-42	6.69780889754442e-132
YJR046W	511	61	218	2.48971475107202e-37	1.25309534298664e-14	3.50398157592676e-47
YJR047C	2597	697	751	9.91553267983799e-13	6.82303166063795e-09	1.23887194963526e-19
YJR048W	1435	225	505	4.92552990701492e-16	2.37330299393891e-09	4.71721680931441e-23
YJR049C	376	46	158	2.79455258951646e-28	8.09687824482974e-12	2.99407081874744e-36
YJR050W	294	36	106	6.74399450945623e-20	3.24170943719787e-11	1.48447901921366e-28
YJR051W	565	81	203	9.39911148989572e-38	1.99466241830849e-19	1.44808014955294e-53
YJR052W	210	33	118	4.21285369982773e-25	9.64659815650889e-08	3.24120805312804e-28
YJR053W	213	21	88	3.28953765221022e-24	1.35716297589565e-09	4.37533222315401e-30
YJR054W	85	21	67	6.46927131633243e-08	0.0661539123732188	8.03041569392996e-07
YJR055W	134	28	73	2.12851119681577e-09	0.000227284391213658	1.64784524119024e-11
YJR056C	192	34	112	7.31242031980328e-14	1.40672743689471e-05	1.3357671014878e-16
YJR057W	371	52	154	4.34214012301074e-16	8.52071908510652e-06	1.28480861386103e-18
YJR058C	198	27	73	2.76362919920197e-12	1.02206429983683e-06	9.28550266159542e-17
YJR059W	978	132	445	1.1653041948179e-54	1.90041126973638e-19	2.28791197940805e-67
YJR060W	2988	288	1123	1.43232249548115e-48	2.0829642355894e-21	4.89828940809384e-65
YJR061W	22	5	13	0.00180409392886637	0.0865435841700439	0.00125812029696592
YJR062C	208	29	82	2.70348070460382e-19	9.68609664503814e-10	2.80878308539015e-26
YJR063W	1303	125	461	5.25835797939815e-18	1.09765817020411e-09	3.95098580419046e-25
YJR064W	4626	630	2084	2.7777675627905e-74	1.72335751398882e-32	3.27458244841394e-100
YJR065C	3265	450	1560	1.40166746092959e-56	3.42841874261118e-17	1.02960246400123e-65
YJR066W	558	69	229	2.90329577537632e-59	4.54027514599005e-24	3.6314259316764e-77
YJR067C	164	38	83	2.69921767461313e-09	0.000263058133833747	2.39774953489462e-11
YJR068W	580	75	238	3.09366070885906e-29	1.47443896979508e-11	1.12405380386313e-36
YJR069C	2147	366	775	9.00385389165303e-27	3.88243447484717e-17	2.24291578876188e-41
YJR070C	7373	873	2925	1.11189159225749e-49	1.78018519318837e-23	1.53041365753511e-68
YJR072C	1280	124	381	4.38263396087107e-46	3.74657675368444e-27	7.35342552853703e-70
